fact_id,coin_id,metric_date,current_price,total_volume,price_change_pct_24h,daily_return_pct,price_7d_avg,price_30d_avg,volume_7d_avg,distance_from_30d_avg_pct
58a6737c7e572767142fd09f6ec77d48,bitcoin,2026-02-21,58213.0,19625270536.0,1.48912,0.0,58213.0,58213.0,19625270536.0,0.0
61ab4f4c623dbb989074c586e2071547,bitcoin,2026-02-25,58372.0,45276415531.0,6.83334,0.0027313486678233385,58292.5,58292.5,32450843033.5,0.0013638118111249304
5491f85619dab5c758a952a2ec3ef7cf,bittensor,2026-02-21,156.28,58931921.0,3.01867,0.0,156.28,156.28,58931921.0,0.0
c0a1ab14bee6299f5836622124372bfa,bittensor,2026-02-25,155.98,81839585.0,8.17423,-0.001919631430765293,156.13,156.13,70385753.0,-0.0009607378466662396
f0d3c1d51c59ee55f5645cbf658074fd,canton-network,2026-02-21,0.135636,4967885.0,-2.06211,0.0,0.135636,0.135636,4967885.0,0.0
ad60f2214c2547dd59bd7cd4835b1221,canton-network,2026-02-25,0.138323,8753405.0,0.97978,0.019810374826742163,0.1369795,0.1369795,6860645.0,0.009808036969035512
ebe9a5d5c71727bd61e053578cebe43b,espresso,2026-02-21,0.069999,62402950.0,23.09357,0.0,0.069999,0.069999,62402950.0,0.0
b9f234291818d203805796dc16e3d1d1,espresso,2026-02-25,0.12786,76509735.0,-13.70563,0.8265975228217546,0.0989295,0.0989295,69456342.5,0.292435522265856
5adf286dcf318571217fa5991865cbf5,ethereum,2026-02-21,1688.56,10377163660.0,1.41266,0.0,1688.56,1688.56,10377163660.0,0.0
882bf9fb8a985f09bc04d386d99486ec,ethereum,2026-02-25,1753.2,20032223079.0,11.59586,0.03828113895863931,1720.88,1720.88,15204693369.5,0.018781088745293106
6d3d3eba0a9b1a6c478d5e14ff79423f,hyperliquid,2026-02-21,25.45,89609364.0,0.03111,0.0,25.45,25.45,89609364.0,0.0
1c92257d58191de37e5f437a780e1abd,hyperliquid,2026-02-25,24.33,248441134.0,4.9964,-0.04400785854616896,24.89,24.89,169025249.0,-0.02249899558055444
371d9056ea73b8ff93c5eb5b8ac35077,optimism,2026-02-21,0.109137,114631345.0,0.20239,0.0,0.109137,0.109137,114631345.0,0.0
eb9abc51ca5211ae2d4b3b6a9195dcd2,optimism,2026-02-25,0.109148,88424692.0,9.73202,0.00010079074924177867,0.1091425,0.1091425,101528018.5,5.039283505508853e-05
a4efcc5187f0f5f2f612938c0759e657,pi-network,2026-02-21,0.147115,10091925.0,-1.486,0.0,0.147115,0.147115,10091925.0,0.0
4fe87b91743f673b6cc1cebb44f2667f,pi-network,2026-02-25,0.144589,15272636.0,4.89893,-0.017170240967950244,0.145852,0.145852,12682280.5,-0.008659463017305214
a9d0e698e366650ef7cbef3c4df4fa58,pudgy-penguins,2026-02-21,0.00589093,40983136.0,1.361,0.0,0.00589093,0.00589093,40983136.0,0.0
1bf1cb3d9d996b938ff28e973d63c157,pudgy-penguins,2026-02-25,0.00630285,103260466.0,15.46163,0.06992444316941468,0.00609689,0.00609689,72121801.0,0.033781157278546935
d5e69abc2bf534c0ad99350a3780f7d9,punch-2,2026-02-21,0.0330741,22401201.0,45.24464,0.0,0.0330741,0.0330741,22401201.0,0.0
eb36fad3770bce1f260e1604292c946e,punch-2,2026-02-25,0.02159485,20456276.0,-18.96661,-0.3470767156173562,0.027334475,0.027334475,21428738.5,-0.20997751008570678
7abb9d1153652922c7b59b83d2e9ef8e,ribbita-by-virtuals,2026-02-21,0.159361,9047841.0,26.76907,0.0,0.159361,0.159361,9047841.0,0.0
c1d0ca8a4fd8a1f315fc65e96ba448fa,ribbita-by-virtuals,2026-02-25,0.160577,8972114.0,12.77289,0.007630474206361657,0.159969,0.159969,9009977.5,0.003800736392676081
6092e40804f7c0b72a72951dd14505ff,ripple,2026-02-21,1.23,1266602612.0,1.58097,0.0,1.23,1.23,1266602612.0,0.0
f8647455d1ea3a80dab15e7bb573c722,ripple,2026-02-25,1.24,3504442055.0,8.08967,0.008130081300813009,1.235,1.235,2385522333.5,0.004048582995951417
a8d1377c2d0790091da10b91048d9fde,solana,2026-02-21,73.33,1850581087.0,2.00026,0.0,73.33,73.33,1850581087.0,0.0
dd105ad9bfb053847281159706c9db6d,solana,2026-02-25,75.79,4566291100.0,13.74132,0.03354697940815492,74.56,74.56,3208436093.5,0.01649678111587983
197f8aea72cafcd34c7239f7aff3e6f3,virtual-protocol,2026-02-21,0.556045,38225420.0,0.46533,0.0,0.556045,0.556045,38225420.0,0.0
90c3cb105fd4a0f1609d7836d3b98b44,virtual-protocol,2026-02-25,0.60118,167488806.0,16.53838,0.08117148791914323,0.5786125,0.5786125,102857113.0,0.03900278683920586
204240b7158d848b7d56aea78c3d5956,world-liberty-financial,2026-02-21,0.103131,165300851.0,4.73295,0.0,0.103131,0.103131,165300851.0,0.0
595b89845ffd4e35dab3893dd1c65556,world-liberty-financial,2026-02-25,0.099141,84859419.0,5.72554,-0.03868865811443698,0.101136,0.101136,125080135.0,-0.01972591362126246
