fact_id,coin_id,metric_date,current_price,total_volume,price_change_pct_24h,daily_return_pct,price_7d_avg,price_30d_avg,volume_7d_avg,distance_from_30d_avg_pct
6aeadcc466aeb8b42a74a73255c6c85c,aave,2026-02-25,103.75,360284934.0,7.62126,0.0,103.75,103.75,360284934.0,0.0
090dc952e9db1794bbf36af6a98d581b,aave,2026-02-28,106.72,252004375.0,-7.46575,0.028626506024096384,105.235,105.235,306144654.5,0.014111274765999904
6cd7e759f946ee6ca263eef580592395,aave,2026-03-02,123.85,589708764.0,9.92805,0.1605134932533733,111.44,111.44,400666024.3333333,0.11136037329504667
45cfc396ce987d0ae39ad8682fd9eac3,aave,2026-03-04,117.63,494538771.0,7.19549,-0.05022204279370206,112.9875,112.9875,424134211.0,0.04108861599734484
b2f81dab970c3321e34a76ae97a26b02,aave,2026-03-05,119.11,371842178.0,0.73086,0.012581824364532857,114.212,114.212,413675804.4,0.04288516092879908
58a6737c7e572767142fd09f6ec77d48,bitcoin,2026-02-21,58213.0,19625270536.0,1.48912,0.0,58213.0,58213.0,19625270536.0,0.0
61ab4f4c623dbb989074c586e2071547,bitcoin,2026-02-25,58440.0,46314881321.0,7.41851,0.0038994726263892943,58326.5,58326.5,32970075928.5,0.0019459422389479912
2d1218887d91bda3a45ae4d3dc7e62b5,bitcoin,2026-02-28,64045.0,43063017711.0,-2.83165,0.09591033538672142,60232.666666666664,60232.666666666664,36334389856.0,0.06329345095131102
d5d4507622e53ab11016f2588099f444,bitcoin,2026-03-02,69152.0,62909963211.0,4.97684,0.07974080724490593,62462.5,62462.5,42978283194.75,0.10709625775465278
b0a035cd2f41f0f09c42055c468c0b6b,bitcoin,2026-03-04,73374.0,78356492468.0,7.51505,0.061053910226746874,64644.8,64644.8,50053925049.4,0.1350332896072074
bc193e9b3c2a9b1cf61116a5b492abbe,bitcoin,2026-03-05,71291.0,59299401953.0,-3.59961,-0.028388802573118543,65752.5,65752.5,51594837866.666664,0.08423253868674195
5491f85619dab5c758a952a2ec3ef7cf,bittensor,2026-02-21,156.28,58931921.0,3.01867,0.0,156.28,156.28,58931921.0,0.0
c0a1ab14bee6299f5836622124372bfa,bittensor,2026-02-25,158.21,84211052.0,10.84398,0.01234962887125672,157.245,157.245,71571486.5,0.006136920092848739
1dc7c2efbb7199b4170f52c3ae36205b,bittensor,2026-02-28,167.7,101006112.0,-7.20839,0.0599835661462613,160.73,160.73,81383028.33333333,0.0433646487898961
fb8aece6339bd8ebdaede9d94d38fb14,bittensor,2026-03-02,188.15,120413761.0,7.34712,0.12194394752534288,167.585,167.585,91140711.5,0.12271384670465733
4377624361d694a10de0ab1e29d3cf89,bittensor,2026-03-04,193.34,144240705.0,5.86812,0.027584374169545574,172.736,172.736,101760710.2,0.11928028899592441
3855e4bdb5cd55db5ecaf4e3ca8d2cee,bittensor,2026-03-05,187.0,106440004.0,-3.70021,-0.032791972690596874,175.11333333333334,175.11333333333334,102540592.5,0.06787984924049187
f0d3c1d51c59ee55f5645cbf658074fd,canton-network,2026-02-21,0.135636,4967885.0,-2.06211,0.0,0.135636,0.135636,4967885.0,0.0
ad60f2214c2547dd59bd7cd4835b1221,canton-network,2026-02-25,0.139921,8776483.0,2.89857,0.031591907753103894,0.1377785,0.1377785,6872184.0,0.015550321712023283
752e1735bb1d2f1a3fe4921dbade1587,canton-network,2026-02-28,0.162602,329886295.0,-4.42433,0.162098612788645,0.146053,0.146053,114543554.33333333,0.11330818264602575
d02e2ff669cf4ac8aac9e8cf7c1c2c56,canton-network,2026-03-02,0.159265,22661392.0,-2.11792,-0.020522502798243563,0.149356,0.149356,91573013.75,0.06634484051527893
ea5f7d36fd02995ee76c6094e4977002,canton-network,2026-03-04,0.156855,26621676.0,-0.46329,-0.015132012683263743,0.1508558,0.1508558,78582746.2,0.03976777823590475
67f47cf8de08f9bbd9a6ba97ba040ec6,canton-network,2026-03-05,0.152002,38601103.0,-2.00095,-0.030939402633005004,0.15104683333333332,0.15104683333333332,71919139.0,0.006323645756669289
ebe9a5d5c71727bd61e053578cebe43b,espresso,2026-02-21,0.069999,62402950.0,23.09357,0.0,0.069999,0.069999,62402950.0,0.0
b9f234291818d203805796dc16e3d1d1,espresso,2026-02-25,0.133893,100299219.0,-13.61446,0.9127844683495479,0.101946,0.101946,81351084.5,0.31337178506268026
45c1f54b0475b801def62ec6e1375c9b,espresso,2026-02-28,0.116048,19426995.0,-12.90898,-0.13327806532081587,0.10664666666666667,0.10664666666666667,60709721.333333336,0.08815402888041508
80c2b2b9948b749bac19b8bc650f057b,espresso,2026-03-02,0.126721,43521130.0,-7.41452,0.0919705639045912,0.11166525,0.11166525,56412573.5,0.13482932246155363
be17da8eb741b9748efdddda12ea5b16,espresso,2026-03-04,0.118088,25837946.0,-0.75263,-0.06812604067202753,0.1129498,0.1129498,50297648.0,0.04549100573883265
6dc15ea4051bd481374e825d7114bbcc,espresso,2026-03-05,0.1243,18081211.0,4.52959,0.05260483707065917,0.1148415,0.1148415,44928241.833333336,0.0823613415011124
5adf286dcf318571217fa5991865cbf5,ethereum,2026-02-21,1688.56,10377163660.0,1.41266,0.0,1688.56,1688.56,10377163660.0,0.0
882bf9fb8a985f09bc04d386d99486ec,ethereum,2026-02-25,1756.83,21339753142.0,11.82464,0.04043089970152082,1722.695,1722.695,15858458401.0,0.01981488307564601
3f3eefe35883d24360232e00be4a10d2,ethereum,2026-02-28,1869.77,20455453115.0,-4.32567,0.06428624283510641,1771.72,1771.72,17390789972.333332,0.05534170184905064
4a12cdf1543d3ac7cc1095efd734786b,ethereum,2026-03-02,2052.48,27698142447.0,5.16265,0.09771790113222482,1841.91,1841.91,19967628091.0,0.11432154665537404
f7f3721cb556dfc9487b65190b3d7e7f,ethereum,2026-03-04,2165.68,32561470310.0,9.09603,0.05515279077019021,1906.664,1906.664,22486396534.8,0.13584774244439501
26c5a76d0762b2ac3ea081e3d273c70f,ethereum,2026-03-05,2084.97,24969397089.0,-4.9183,-0.03726774038639134,1936.3816666666667,1936.3816666666667,22900229960.5,0.07673504448589251
6d3d3eba0a9b1a6c478d5e14ff79423f,hyperliquid,2026-02-21,25.45,89609364.0,0.03111,0.0,25.45,25.45,89609364.0,0.0
1c92257d58191de37e5f437a780e1abd,hyperliquid,2026-02-25,24.11,252105163.0,4.48363,-0.052652259332023575,24.78,24.78,170857263.5,-0.027037933817594836
0b56e0d12ace222f8fdcec9734404e7b,hyperliquid,2026-02-28,27.47,253711550.0,-2.07893,0.1393612608875985,25.676666666666666,25.676666666666666,198475359.0,0.06984291834350254
afd8e6567b6f4ccec293cf7a685e084e,hyperliquid,2026-03-02,32.49,434965298.0,2.76577,0.1827448125227521,27.38,27.38,257597843.75,0.1866325785244704
705ef79f94a9f7d63ee564f71a856eda,hyperliquid,2026-03-04,32.33,305171328.0,2.15115,-0.0049245921822099106,28.37,28.37,267112540.6,0.13958406767712372
